,age,work_experience,family_size,segmentation,spending_score_enc,var_enc,gender_Male,ever_married_Yes,graduated_Yes,profession_Doctor,profession_Engineer,profession_Entertainment,profession_Executive,profession_Healthcare,profession_Homemaker,profession_Lawyer,profession_Marketing,profession_unknown
5867,26,0.0,6.0,0,0.0,4.0,False,False,False,False,False,False,False,True,False,False,False,False
5868,23,1.0,2.0,3,0.0,6.0,False,False,False,False,False,False,False,True,False,False,False,False
5869,27,9.0,2.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
5870,20,1.0,3.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
5871,47,1.0,4.0,2,1.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
5872,50,1.0,3.0,1,1.0,5.0,True,True,False,False,False,True,False,False,False,False,False,False
5873,37,0.0,3.0,0,0.0,5.0,True,False,True,True,False,False,False,False,False,False,False,False
5874,49,1.0,2.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5875,29,1.0,3.0,3,0.0,2.0,True,True,True,False,False,False,False,True,False,False,False,False
5876,37,6.0,3.0,3,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
5877,58,0.0,3.0,2,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5878,59,1.0,3.0,2,1.0,5.0,True,True,False,False,True,False,False,False,False,False,False,False
5879,21,0.0,5.0,3,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False
5880,42,1.0,4.0,0,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5881,29,0.0,6.0,1,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
5882,33,1.0,5.0,1,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
5883,38,9.0,2.0,1,0.0,5.0,False,False,True,True,False,False,False,False,False,False,False,False
5884,37,0.0,3.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
5885,60,1.0,3.0,2,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
5886,55,0.0,1.0,2,0.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
5887,50,1.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
5888,36,1.0,3.0,1,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
5889,47,9.0,2.0,1,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
5890,52,6.0,2.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
5891,42,0.0,5.0,0,1.0,3.0,False,True,False,False,False,False,True,False,False,False,False,False
5892,32,0.0,3.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
5893,33,1.0,2.0,3,0.0,3.0,False,False,True,False,True,False,False,False,False,False,False,False
5894,25,1.0,1.0,1,0.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False
5895,68,1.0,2.0,2,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
5896,36,4.0,2.0,1,1.0,1.0,True,True,True,False,False,True,False,False,False,False,False,False
5897,51,1.0,4.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
5898,47,1.0,5.0,1,1.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
5899,62,0.0,2.0,2,2.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
5900,32,4.0,5.0,3,0.0,5.0,True,False,True,True,False,False,False,False,False,False,False,False
5901,66,1.0,2.0,1,1.0,5.0,False,True,False,False,False,False,False,False,False,False,False,False
5902,48,0.0,1.0,1,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5903,70,8.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
5904,60,0.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5905,45,2.0,1.0,1,0.0,5.0,True,False,False,False,False,False,False,False,False,False,False,False
5906,48,1.0,2.0,1,0.0,2.0,False,True,True,False,False,False,False,False,True,False,False,False
5907,76,1.0,2.0,0,0.0,2.0,True,True,True,False,False,False,False,False,False,True,False,False
5908,53,4.0,3.0,1,0.0,2.0,True,True,True,False,True,False,False,False,False,False,False,False
5909,83,1.0,3.0,1,2.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
5910,79,1.0,2.0,1,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
5911,49,0.0,1.0,1,0.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False
5912,76,0.0,2.0,1,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
5913,37,12.0,5.0,1,1.0,3.0,True,True,False,False,True,False,False,False,False,False,False,False
5914,37,1.0,6.0,1,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False
5915,35,0.0,2.0,1,0.0,5.0,False,True,False,False,False,False,False,False,False,False,False,False
5916,31,12.0,2.0,1,1.0,5.0,False,True,False,False,False,False,False,False,True,False,False,False
5917,21,1.0,5.0,1,0.0,5.0,True,False,False,False,False,False,False,False,False,False,True,False
5918,71,1.0,2.0,2,0.0,5.0,True,False,True,False,False,True,False,False,False,False,False,False
5919,27,1.0,4.0,0,0.0,4.0,False,False,False,False,True,False,False,False,False,False,False,False
5920,52,1.0,4.0,0,1.0,5.0,True,True,False,False,False,False,False,False,True,False,False,False
5921,72,1.0,3.0,3,2.0,5.0,True,True,False,False,True,False,False,False,False,False,False,False
5922,43,2.0,4.0,2,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False
5923,46,0.0,2.0,1,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
5924,88,1.0,1.0,0,0.0,5.0,True,True,False,False,False,False,False,False,False,True,False,False
5925,29,1.0,6.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
5926,27,0.0,5.0,3,0.0,5.0,True,False,False,False,True,False,False,False,False,False,False,False
5927,55,1.0,4.0,2,0.0,2.0,True,True,True,False,False,False,False,False,False,True,False,False
5928,48,8.0,3.0,0,1.0,5.0,False,True,False,False,False,False,False,False,False,False,False,False
5929,20,4.0,5.0,3,0.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False
5930,38,1.0,1.0,0,0.0,6.0,True,False,True,False,False,True,False,False,False,False,False,False
5931,22,0.0,3.0,3,2.0,2.0,False,True,False,False,False,False,False,True,False,False,False,False
5932,29,1.0,6.0,3,0.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False
5933,48,1.0,4.0,2,1.0,5.0,False,True,True,True,False,False,False,False,False,False,False,False
5934,65,0.0,1.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,True,False,False
5935,51,1.0,7.0,1,1.0,3.0,True,True,False,False,True,False,False,False,False,False,False,False
5936,21,0.0,5.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
5937,42,0.0,1.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
5938,56,1.0,3.0,1,1.0,3.0,True,True,False,False,False,False,False,False,False,False,True,False
5939,86,9.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
5940,59,0.0,4.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
5941,86,1.0,2.0,2,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
5942,59,4.0,2.0,3,2.0,6.0,True,True,True,False,False,False,False,False,False,False,False,False
5943,38,3.0,2.0,2,1.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
5944,31,0.0,1.0,3,0.0,5.0,False,False,True,False,False,False,False,False,False,False,True,False
5945,45,1.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
5946,48,10.0,2.0,1,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5947,33,9.0,4.0,1,0.0,2.0,False,False,False,False,True,False,False,False,False,False,False,False
5948,38,9.0,3.0,1,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
5949,49,1.0,4.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5950,48,8.0,2.0,0,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5951,37,1.0,3.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
5952,28,7.0,4.0,2,0.0,1.0,True,False,True,False,False,False,False,True,False,False,False,False
5953,33,0.0,2.0,1,1.0,5.0,False,True,True,True,False,False,False,False,False,False,False,False
5954,20,0.0,4.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
5955,27,0.0,1.0,0,0.0,3.0,True,True,False,False,False,True,False,False,False,False,False,False
5956,39,3.0,4.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
5957,87,0.0,1.0,2,0.0,5.0,False,True,False,False,False,False,False,False,False,True,False,False
5958,30,1.0,4.0,1,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
5959,30,1.0,3.0,3,2.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
5960,51,1.0,5.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5961,46,1.0,5.0,1,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
5962,55,3.0,1.0,0,0.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False
5963,39,0.0,4.0,0,0.0,5.0,True,False,False,False,False,True,False,False,False,False,False,False
5964,63,1.0,4.0,0,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
5965,84,0.0,2.0,2,2.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
5966,41,7.0,2.0,2,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
5967,28,1.0,1.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
5968,27,2.0,4.0,0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False
5969,35,3.0,1.0,0,0.0,5.0,True,False,True,True,False,False,False,False,False,False,False,False
5970,47,6.0,2.0,1,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5971,51,0.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
5972,32,8.0,3.0,1,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5973,31,1.0,2.0,3,0.0,5.0,True,True,True,False,True,False,False,False,False,False,False,False
5974,38,0.0,4.0,0,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
5975,20,1.0,3.0,3,0.0,2.0,True,False,False,False,False,False,False,True,False,False,False,False
5976,31,8.0,6.0,0,0.0,1.0,True,False,True,True,False,False,False,False,False,False,False,False
5977,55,1.0,2.0,0,0.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
5978,19,0.0,3.0,3,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
5979,83,0.0,1.0,3,0.0,5.0,True,False,True,False,False,False,False,False,False,True,False,False
5980,41,0.0,2.0,1,0.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
5981,38,1.0,2.0,2,1.0,3.0,False,True,True,False,False,False,False,False,False,False,False,False
5982,61,5.0,2.0,1,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
5983,48,12.0,1.0,0,0.0,5.0,False,True,True,False,False,False,False,False,True,False,False,False
5984,40,1.0,2.0,1,1.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
5985,47,0.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
5986,53,4.0,4.0,3,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
5987,29,1.0,4.0,0,0.0,3.0,True,False,False,True,False,False,False,False,False,False,False,False
5988,72,1.0,1.0,1,0.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
5989,50,1.0,4.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5990,63,0.0,1.0,0,0.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
5991,42,5.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
5992,40,14.0,3.0,3,1.0,5.0,True,True,False,False,False,True,False,False,False,False,False,False
5993,63,1.0,5.0,2,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False
5994,25,13.0,3.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
5995,49,2.0,4.0,1,2.0,1.0,True,True,True,False,False,False,True,False,False,False,False,False
5996,28,0.0,6.0,0,0.0,4.0,False,False,False,False,False,False,False,True,False,False,False,False
5997,69,0.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
5998,31,0.0,5.0,2,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
5999,36,1.0,5.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6000,21,9.0,4.0,3,0.0,2.0,True,False,False,False,False,False,False,True,False,False,False,False
6001,36,1.0,2.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6002,41,12.0,1.0,0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False
6003,31,13.0,2.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
6004,51,7.0,4.0,2,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
6005,55,1.0,3.0,0,0.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False
6006,31,1.0,2.0,1,1.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False
6007,61,1.0,2.0,2,1.0,5.0,False,True,False,False,True,False,False,False,False,False,False,False
6008,31,1.0,3.0,3,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
6009,55,1.0,4.0,1,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6010,33,0.0,5.0,2,0.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False
6011,50,1.0,5.0,2,1.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False
6012,71,1.0,2.0,0,0.0,5.0,True,True,False,False,False,True,False,False,False,False,False,False
6013,18,1.0,4.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
6014,73,1.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
6015,58,0.0,4.0,2,2.0,5.0,False,True,False,False,False,False,False,False,False,True,False,False
6016,65,5.0,2.0,0,2.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6017,75,1.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6018,62,0.0,1.0,1,0.0,5.0,False,False,True,False,True,False,False,False,False,False,False,False
6019,38,0.0,5.0,3,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
6020,27,3.0,7.0,3,0.0,5.0,False,False,True,False,False,False,False,False,True,False,False,False
6021,19,0.0,3.0,3,0.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False
6022,43,1.0,4.0,0,0.0,2.0,True,True,True,False,False,True,False,False,False,False,False,False
6023,50,0.0,2.0,2,2.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False
6024,27,9.0,1.0,0,0.0,5.0,True,False,True,False,False,True,False,False,False,False,False,False
6025,33,9.0,3.0,2,0.0,6.0,True,False,False,False,False,False,False,True,False,False,False,False
6026,26,0.0,3.0,3,1.0,3.0,False,True,False,True,False,False,False,False,False,False,False,False
6027,28,8.0,4.0,2,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,True
6028,45,1.0,2.0,0,0.0,5.0,True,False,True,False,False,True,False,False,False,False,False,False
6029,25,7.0,1.0,0,0.0,5.0,True,False,True,True,False,False,False,False,False,False,False,False
6030,37,6.0,1.0,1,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6031,37,5.0,3.0,1,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6032,60,8.0,6.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6033,76,1.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
6034,47,0.0,4.0,0,1.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
6035,42,8.0,1.0,0,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6036,66,0.0,4.0,2,0.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False
6037,20,1.0,5.0,3,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
6038,40,9.0,3.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6039,21,13.0,6.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
6040,42,8.0,1.0,0,0.0,2.0,False,False,False,True,False,False,False,False,False,False,False,False
6041,57,5.0,2.0,2,1.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
6042,23,4.0,3.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
6043,52,2.0,4.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6044,42,1.0,2.0,2,1.0,0.0,True,True,True,True,False,False,False,False,False,False,False,False
6045,28,0.0,4.0,3,0.0,2.0,True,False,False,True,False,False,False,False,False,False,False,False
6046,43,9.0,3.0,0,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6047,30,3.0,2.0,3,0.0,5.0,True,False,True,True,False,False,False,False,False,False,False,False
6048,26,1.0,6.0,0,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
6049,86,0.0,2.0,2,2.0,1.0,True,True,True,False,False,False,True,False,False,False,False,False
6050,52,0.0,2.0,2,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
6051,43,0.0,1.0,0,0.0,5.0,False,True,False,False,True,False,False,False,False,False,False,False
6052,26,5.0,3.0,0,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6053,53,1.0,3.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6054,33,3.0,1.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
6055,25,9.0,2.0,2,0.0,5.0,True,True,True,False,False,False,False,True,False,False,False,False
6056,55,1.0,1.0,1,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6057,47,9.0,4.0,2,1.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False
6058,43,1.0,3.0,1,1.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
6059,27,9.0,4.0,3,0.0,5.0,True,False,False,True,False,False,False,False,False,False,False,False
6060,38,8.0,4.0,2,1.0,5.0,True,True,True,False,False,False,False,True,False,False,False,False
6061,69,2.0,9.0,2,1.0,4.0,False,True,True,False,False,False,False,False,False,False,False,False
6062,19,1.0,5.0,2,0.0,3.0,True,False,False,True,False,False,False,False,False,False,False,False
6063,28,9.0,2.0,3,0.0,2.0,False,False,False,False,False,False,False,False,False,False,True,False
6064,65,1.0,2.0,2,2.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6065,33,2.0,3.0,2,0.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False
6066,22,0.0,4.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
6067,25,11.0,3.0,3,1.0,5.0,False,True,False,False,False,False,False,False,True,False,False,False
6068,52,1.0,2.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
6069,37,0.0,2.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
6070,29,0.0,2.0,3,0.0,1.0,True,True,True,False,False,True,False,False,False,False,False,False
6071,31,0.0,3.0,3,0.0,2.0,True,False,True,False,False,False,False,True,False,False,False,False
6072,36,9.0,1.0,2,0.0,2.0,False,False,True,False,False,False,False,False,False,False,True,False
6073,73,0.0,1.0,2,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
6074,51,2.0,2.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6075,89,1.0,3.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
6076,60,0.0,2.0,1,2.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
6077,40,1.0,2.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
6078,22,9.0,4.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
6079,28,9.0,2.0,2,1.0,2.0,True,True,True,False,True,False,False,False,False,False,False,False
6080,52,1.0,3.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6081,28,0.0,4.0,2,0.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False
6082,37,5.0,2.0,1,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6083,53,2.0,3.0,2,1.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
6084,23,0.0,6.0,1,0.0,2.0,False,False,False,False,False,False,False,False,False,True,False,False
6085,75,0.0,2.0,1,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
6086,71,1.0,2.0,1,2.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
6087,53,0.0,4.0,2,2.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6088,30,12.0,2.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6089,31,0.0,2.0,0,1.0,2.0,False,True,False,False,False,True,False,False,False,False,False,False
6090,27,0.0,5.0,1,0.0,5.0,True,False,True,True,False,False,False,False,False,False,False,False
6091,65,0.0,1.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
6092,27,1.0,3.0,3,1.0,3.0,True,True,False,False,False,True,False,False,False,False,False,False
6093,52,0.0,2.0,1,1.0,3.0,True,True,False,False,False,True,False,False,False,False,False,False
6094,52,3.0,2.0,1,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6095,51,8.0,6.0,3,0.0,3.0,False,False,False,False,True,False,False,False,False,False,False,False
6096,30,8.0,5.0,3,1.0,3.0,False,True,True,False,True,False,False,False,False,False,False,False
6097,42,11.0,2.0,2,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
6098,19,9.0,8.0,3,0.0,4.0,False,False,False,False,False,False,False,True,False,False,False,False
6099,50,0.0,4.0,1,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
6100,41,0.0,4.0,2,1.0,3.0,True,True,True,False,False,False,False,False,False,False,False,False
6101,36,14.0,4.0,3,0.0,5.0,False,False,False,False,True,False,False,False,False,False,False,False
6102,43,0.0,2.0,0,1.0,2.0,False,True,True,False,False,False,False,True,False,False,False,False
6103,85,0.0,1.0,3,0.0,5.0,True,True,False,False,False,False,False,False,False,True,False,False
6104,70,1.0,4.0,3,0.0,3.0,True,False,False,False,False,False,False,False,False,False,False,True
6105,22,5.0,4.0,3,0.0,1.0,False,True,False,False,False,False,False,True,False,False,False,False
6106,43,1.0,2.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6107,47,1.0,2.0,2,1.0,6.0,False,True,True,False,False,False,False,False,False,False,False,False
6108,60,0.0,2.0,3,0.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
6109,30,0.0,3.0,3,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False
6110,37,5.0,1.0,1,0.0,1.0,False,False,True,True,False,False,False,False,False,False,False,False
6111,31,0.0,2.0,2,0.0,3.0,True,False,True,False,False,False,False,True,False,False,False,False
6112,36,1.0,2.0,3,0.0,5.0,False,False,False,False,True,False,False,False,False,False,False,False
6113,82,0.0,3.0,0,0.0,3.0,True,True,True,False,False,False,False,False,False,True,False,False
6114,49,1.0,3.0,0,1.0,3.0,False,True,False,False,False,False,False,False,False,False,True,False
6115,33,1.0,1.0,3,0.0,5.0,True,False,True,False,False,False,False,False,True,False,False,False
6116,37,4.0,7.0,0,0.0,6.0,True,False,True,False,False,False,False,False,False,False,False,False
6117,35,1.0,4.0,0,1.0,2.0,True,True,True,False,True,False,False,False,False,False,False,False
6118,50,1.0,1.0,1,0.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False
6119,21,1.0,4.0,3,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
6120,59,1.0,2.0,2,1.0,6.0,True,True,False,False,False,True,False,False,False,False,False,False
6121,20,1.0,5.0,3,0.0,3.0,False,False,False,False,False,False,False,True,False,False,False,False
6122,49,9.0,1.0,0,0.0,5.0,False,False,True,False,True,False,False,False,False,False,False,False
6123,62,0.0,4.0,2,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
6124,61,0.0,5.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6125,43,1.0,2.0,0,1.0,3.0,True,True,True,False,False,False,False,False,True,False,False,False
6126,41,5.0,3.0,0,1.0,5.0,False,True,False,False,False,False,False,False,False,False,True,False
6127,21,1.0,3.0,3,0.0,2.0,True,True,False,True,False,False,False,False,False,False,False,False
6128,42,1.0,3.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6129,38,1.0,6.0,1,1.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
6130,36,1.0,4.0,1,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
6131,51,1.0,2.0,0,0.0,5.0,True,True,True,False,False,False,False,True,False,False,False,False
6132,48,2.0,2.0,2,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6133,29,1.0,1.0,3,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,False
6134,30,1.0,1.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
6135,25,6.0,1.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6136,19,0.0,4.0,3,0.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False
6137,88,1.0,1.0,3,0.0,5.0,True,True,False,False,False,False,False,False,False,True,False,False
6138,43,1.0,4.0,1,2.0,3.0,True,True,True,False,False,False,False,True,False,False,False,False
6139,38,2.0,2.0,1,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
6140,32,10.0,2.0,3,0.0,5.0,True,False,False,True,False,False,False,False,False,False,False,False
6141,38,8.0,2.0,3,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
6142,43,0.0,3.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
6143,76,0.0,2.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,True,False,False
6144,30,9.0,5.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
6145,31,1.0,4.0,3,0.0,6.0,True,False,False,False,False,False,False,True,False,False,False,False
6146,23,0.0,3.0,3,0.0,2.0,True,False,False,False,False,False,False,True,False,False,False,False
6147,70,0.0,3.0,1,2.0,0.0,True,True,False,False,False,False,False,False,False,True,False,False
6148,25,1.0,1.0,0,0.0,3.0,False,False,False,False,True,False,False,False,False,False,False,False
6149,29,1.0,2.0,3,0.0,5.0,True,False,False,False,False,False,False,False,False,False,True,False
6150,50,1.0,3.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6151,71,1.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
6152,18,0.0,5.0,3,0.0,3.0,False,False,False,False,False,False,False,True,False,False,False,False
6153,42,8.0,3.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
6154,35,1.0,1.0,3,0.0,3.0,True,False,False,False,False,False,False,True,False,False,False,False
6155,45,8.0,2.0,1,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
6156,41,2.0,1.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
6157,20,0.0,3.0,1,0.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False
6158,27,14.0,2.0,0,1.0,5.0,True,True,False,False,False,True,False,False,False,False,False,False
6159,27,1.0,2.0,3,2.0,5.0,True,True,True,False,False,False,False,True,False,False,False,False
6160,18,0.0,4.0,3,0.0,3.0,False,False,False,False,False,False,False,True,False,False,False,False
6161,41,9.0,2.0,1,2.0,1.0,False,True,True,False,False,False,False,False,False,False,False,False
